synthetic_name,source_anchor,source_geometry_group,true_category,anchor_strength,perturb_radius_scaled,trust_radius_scaled,source_title,source_url,notes,nearest_anchor,nearest_anchor_true_category,nearest_anchor_distance_scaled,nearest_real_distance_scaled,same_true_category_neighborhood,source_anchor_is_nearest,within_real_manifold_threshold,recomputed_mode_1,recomputed_mode_2,recomputed_mode_3,recomputed_mode_4,recomputed_mode_5,recomputed_mode_6,recomputed_mode_7,recomputed_mode_8,recomputed_mode_9,recomputed_mode_10,recomputed_mode_11,recomputed_mode_12,recomputed_mode_13,recomputed_mode_14,recomputed_mode_15,recomputed_mode_16,recomputed_mode_17,recomputed_mode_18,recomputed_mode_19
ag25_perturb_014,ag25,original_dataset,Low-subsonic,strong,0.32431526,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag25,Low-subsonic,0.32431526,0.32431526,True,True,True,0.420680651766,0.00516399092058,-0.0137862565759,-0.0475847300797,-0.0157155354822,0.00167501132692,0.00276032299406,-0.00455619151059,0.00402613024249,-0.000960535914909,0.000605415374134,0.000880082840438,-0.000642228732928,0.000249964741946,-0.000273579023277,-0.000754989016489,-5.18096799132e-05,8.617080123e-05,0.000275668312818
ag25_perturb_015,ag25,original_dataset,Low-subsonic,strong,0.30905249,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag25,Low-subsonic,0.30905249,0.30905249,True,True,True,0.335877268552,0.000759259313782,-0.0238424139515,-0.043170631606,-0.0144629326338,-0.000735350973887,0.00311799381918,-0.00457662093453,0.00308582632336,0.000390620193412,0.000499961359744,0.00064738353783,-0.000986255374155,0.000380462752938,-0.000329175327562,-0.000617479407313,1.59801930012e-05,8.84878810593e-05,0.000296511666768
ag25_perturb_016,ag25,original_dataset,Low-subsonic,strong,0.31743906,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag25,Low-subsonic,0.31743906,0.31743906,True,True,True,0.359265322151,0.00496129950806,-0.0267566981353,-0.0421388888508,-0.017304124222,-0.0018383302016,0.00339156517438,-0.00529838766039,0.00414389639868,-0.000708815138673,0.00050316431632,0.000487499088961,-0.00107390004754,0.000177432025915,-0.000178594771907,-0.000528173520253,-2.63451770287e-06,0.000160042651798,0.000304037499603
ag25_perturb_017,ag25,original_dataset,Low-subsonic,strong,0.31772301,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag25,Low-subsonic,0.31772301,0.31772301,True,True,True,0.361274059164,0.0270233286854,-0.0168224825098,-0.0434685123468,-0.0190550708495,0.00284904388194,0.0020925230308,-0.00455273439965,0.00356790712297,-0.00108682380258,0.000439990326783,0.000689474487825,-0.00109510305411,0.000222759477795,-0.000365194900445,-0.000593883454051,-4.9088353915e-05,9.00682045482e-05,0.000280762014417
ag25_perturb_018,ag25,original_dataset,Low-subsonic,strong,0.30832450,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag25,Low-subsonic,0.30832450,0.30832450,True,True,True,0.354654623906,0.00600306951099,-0.00993712963905,-0.0448237541169,-0.0190750222259,-0.0020666144629,0.00218929070966,-0.00525866298598,0.00382378244752,-0.00116556977835,0.000447756010003,0.00102965488178,-0.000891284298571,0.000317013098686,-0.000367761900077,-0.000668671625331,-8.64264700121e-05,8.46780396379e-05,0.00028224987361
ag25_perturb_019,ag25,original_dataset,Low-subsonic,strong,0.28538408,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag25,Low-subsonic,0.28538408,0.28538408,True,True,True,0.431782822039,-0.0138547151643,-0.0208519840288,-0.0439549760958,-0.0131769279915,-0.00394718743252,0.00281642392903,-0.00480488499515,0.00305821576859,-0.00038588319862,0.000653875208988,0.000517793508796,-0.000774820303979,0.00027877325869,-0.000323658397584,-0.00067873166309,-4.35256958027e-05,0.000131597878709,0.000285039596262
ag25_perturb_020,ag25,original_dataset,Low-subsonic,strong,0.28946233,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag25,Low-subsonic,0.28946233,0.28946233,True,True,True,0.422185785496,-0.0275712692323,-0.0174854824966,-0.0435089590594,-0.0129558479018,-0.00289585199766,0.00260409771643,-0.00527724704978,0.0033846430089,0.000238879177301,0.000449013550163,0.000535652879871,-0.00100968737028,0.000294581214073,-0.000216146483347,-0.000402811308278,4.77082858464e-05,0.000104649147,0.000273218810303
ag25_perturb_021,ag25,original_dataset,Low-subsonic,strong,0.32628256,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag25,Low-subsonic,0.32628256,0.32628256,True,True,True,0.394822710765,0.020337267312,-0.0236821658265,-0.0439336640652,-0.015463893257,-0.000307177190367,0.00271959242218,-0.00520756963593,0.00279806345826,-0.000258579205622,0.000238189064999,0.000585782508126,-0.00125871440487,0.000246256675461,-0.000283810675937,-0.000442992792303,-7.35921898924e-05,0.000104437806531,0.000259181293615
ag25_perturb_022,ag25,original_dataset,Low-subsonic,strong,0.31391519,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag25,Low-subsonic,0.31391519,0.31391519,True,True,True,0.401099017953,-0.0176390693686,-0.0135362693959,-0.0423277616132,-0.016459830052,-0.00315512673629,0.00298877707755,-0.00492650990513,0.00392457743565,0.000198248038454,0.000467916443858,0.000847877615022,-0.00114448300008,0.000336074879526,-0.000402142414399,-0.000560466015951,8.81743634405e-05,0.000129795993424,0.000325176552911
ag25_perturb_023,ag25,original_dataset,Low-subsonic,strong,0.32171099,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag25,Low-subsonic,0.32171099,0.32171099,True,True,True,0.40884396996,0.0487222757496,-0.00832500435864,-0.0419242870208,-0.0125116343781,-0.00435164298841,0.00281981858082,-0.00569668417746,0.00367804377764,-0.000255056621763,0.000629278875575,0.000573057764753,-0.00102928584028,0.000309709065938,-0.000179334412043,-0.000424220633266,-2.51734950024e-05,8.11884201919e-05,0.000280661816756
ag25_perturb_024,ag25,original_dataset,Low-subsonic,strong,0.31209303,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag25,Low-subsonic,0.31209303,0.31209303,True,True,True,0.389872204899,0.00483754589967,-0.0123649706401,-0.0392221701252,-0.013597699418,-0.0042837429976,0.00255870279948,-0.00668327621678,0.00376898024449,-0.000520870719279,0.000369520661009,0.000450861882146,-0.000850531687311,0.000345770533183,-0.000193741970578,-0.000478797168517,-1.15963197652e-05,6.05529275246e-05,0.000294896377312
ag25_perturb_025,ag25,original_dataset,Low-subsonic,strong,0.29190476,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag25,Low-subsonic,0.29190476,0.29190476,True,True,True,0.389819281721,-0.0274553487009,-0.0134822110769,-0.0451925269134,-0.0152902635122,-0.00188662774827,0.00249290682161,-0.00581526058485,0.00391245039735,-0.000392073804564,0.000287415108589,0.000618199760659,-0.00126247334513,0.00040111034091,-0.000180590535909,-0.00061495505344,-6.2666178392e-05,5.12489674008e-05,0.000263638920719
ag25_perturb_026,ag25,original_dataset,Low-subsonic,strong,0.32387409,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag25,Low-subsonic,0.32387409,0.32387409,True,True,True,0.404079541901,0.0275525746099,-0.0161012205968,-0.0422951587445,-0.0153758783496,-0.000660195096097,0.00250737834455,-0.00716703396194,0.00357728636194,-0.000405159808603,0.000243051930633,0.000765573780414,-0.00115926742154,0.000373805367382,-0.000340809551561,-0.000482207556076,-5.24962031415e-06,0.000153800110438,0.000263937154822
ag25_perturb_027,ag25,original_dataset,Low-subsonic,strong,0.25515537,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag25,Low-subsonic,0.25515537,0.25515537,True,True,True,0.384740343813,-0.00331174597119,-0.0194756508349,-0.0414073057469,-0.0151694341091,-0.00511355618537,0.00238513100482,-0.00475128167796,0.00405081347012,-0.000307874168459,0.000277065678433,0.000686894667262,-0.000939422784953,9.7044603095e-05,-0.00026280856045,-0.000571064751187,-9.28069879474e-05,0.00011202667566,0.000284657017995
ag25_perturb_028,ag25,original_dataset,Low-subsonic,strong,0.32829883,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag25,Low-subsonic,0.32829883,0.32829883,True,True,True,0.370699284177,0.00380625267595,-0.0153243924163,-0.0501261547366,-0.0137179900107,-0.00136139808631,0.00246218765404,-0.00529228293965,0.0034288279449,-0.00127434007545,0.000568016180592,0.000700049141344,-0.00079134560416,0.000328444898583,-0.000264769006147,-0.000523159545419,-5.32569899429e-05,9.94779209579e-05,0.000346766070921
ag25_perturb_029,ag25,original_dataset,Low-subsonic,strong,0.30592400,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag25,Low-subsonic,0.30592400,0.30592400,True,True,True,0.398974433823,0.0187763046333,-0.0229337148586,-0.0439219274222,-0.0135412057673,-0.00075671400208,0.00314917189586,-0.00409196348309,0.00362370158235,2.44737644953e-05,0.000600840352631,0.000700982129519,-0.000785213228092,0.000299787024253,-0.000368541212371,-0.000568326538025,1.99705162382e-05,4.41585338896e-05,0.000230790942834
ag25_perturb_030,ag25,original_dataset,Low-subsonic,strong,0.32603221,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag25,Low-subsonic,0.32603221,0.32603221,True,True,True,0.314135082465,0.0164868910365,-0.0116730682576,-0.0438121027571,-0.0150847978126,-0.00238893802361,0.00248362356434,-0.00523327047758,0.00340203109909,-0.000288980662617,5.72717228814e-05,0.000697760888686,-0.00096282284333,0.000231081705379,-0.000308558998578,-0.000529740882369,-7.20936801062e-05,4.47972537896e-05,0.000303718434302
ag25_perturb_031,ag25,original_dataset,Low-subsonic,strong,0.28432929,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag25,Low-subsonic,0.28432929,0.28432929,True,True,True,0.392455892965,-0.0199996633142,-0.0121664716249,-0.0466780112338,-0.0164662924573,-0.000337706354814,0.00189752341274,-0.00507256731345,0.00370137429689,-0.000565263918614,0.000539240209688,0.00063831539715,-0.000923630346273,0.000556230156827,-0.000287373801047,-0.000536460217442,3.11458370922e-05,0.000116155854904,0.000284623659633
ag25_perturb_032,ag25,original_dataset,Low-subsonic,strong,0.32112374,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag25,Low-subsonic,0.32112374,0.32112374,True,True,True,0.36550724095,-0.0102596639035,-0.0194473450726,-0.0432514627601,-0.0177481063407,-0.000349257161406,0.0030339153121,-0.00448973393751,0.00351302867036,9.87191479635e-06,0.000360506241159,0.000796088155816,-0.001085389227,0.000258435885252,-0.000401703605913,-0.000790225170111,-2.09655753342e-05,8.48226073612e-05,0.000331347682669
ag25_perturb_033,ag25,original_dataset,Low-subsonic,strong,0.30743250,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag25,Low-subsonic,0.30743250,0.30743250,True,True,True,0.426683732717,0.0140020802422,-0.0173849640218,-0.0462261098689,-0.0170862761767,-0.000821757268445,0.00287330982227,-0.00508027568156,0.00339248727089,-0.000519476236567,0.000614800700943,0.000903636641417,-0.000899791057441,0.000346960382086,-0.000155606359353,-0.000520294642523,5.96097395031e-06,1.71930176694e-05,0.000286208155969
ag25_perturb_034,ag25,original_dataset,Low-subsonic,strong,0.31313877,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag25,Low-subsonic,0.31313877,0.31313877,True,True,True,0.367067507152,-0.0269283065725,-0.0237453437735,-0.0422849956857,-0.0124517019822,-0.000198716073644,0.00398817869017,-0.00551784056433,0.00376660827612,-0.00046996302888,0.000351801632539,0.000855049213319,-0.000819994670799,0.000351184033052,-0.000360917450675,-0.000605370716658,4.19068194867e-05,8.62165636571e-05,0.000272733893207
ag25_perturb_035,ag25,original_dataset,Low-subsonic,strong,0.31278544,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag25,Low-subsonic,0.31278544,0.31278544,True,True,True,0.391075406536,0.0163489369677,-0.00510251254996,-0.0474626790673,-0.017216215368,-0.000631794300059,0.00317812204229,-0.0041850722502,0.00343662828091,-9.59108834672e-05,0.000649555866331,0.000595876835964,-0.00101371327913,0.000209885129941,-0.000249494903447,-0.000514986591269,1.11330821572e-05,4.30555281987e-05,0.00029223260031
ag25_perturb_036,ag25,original_dataset,Low-subsonic,strong,0.28116983,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag25,Low-subsonic,0.28116983,0.28116983,True,True,True,0.323120975121,0.010480117569,-0.022330505872,-0.0406536534288,-0.0147025844223,0.000360182780582,0.00223497213598,-0.0047313689576,0.00374926679054,-0.000732995680501,0.000434941408771,0.000555569630741,-0.00101598742287,0.000166185172883,-0.000154219380123,-0.0005490197942,-8.49601902492e-06,9.30643464113e-05,0.000258253248865
ag25_perturb_037,ag25,original_dataset,Low-subsonic,strong,0.32630561,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag25,Low-subsonic,0.32630561,0.32630561,True,True,True,0.380678607565,0.00446541582606,-0.0125247107774,-0.0492968031011,-0.0117691767207,-0.00256203200197,0.00219509604327,-0.00509049633167,0.00347714993357,-0.0002990411361,0.000587399941945,0.000602485955885,-0.000884923829872,0.000163354276695,-0.000373039588477,-0.000690086132763,9.59878834328e-05,9.96208877093e-05,0.00025568775902
ag25_perturb_038,ag25,original_dataset,Low-subsonic,strong,0.26131912,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag25,Low-subsonic,0.26131912,0.26131912,True,True,True,0.366104280768,0.0203681873616,-0.0177195051326,-0.0456438638217,-0.0160879401446,-0.00475508882719,0.00268834135162,-0.00535320527774,0.00372999981452,-0.000964795589926,0.000502634769365,0.000572278848842,-0.000725151683952,0.000349998139459,-0.000326010294875,-0.000442705123099,-7.94710269935e-05,0.000102940617169,0.000279527381089
ag25_perturb_039,ag25,original_dataset,Low-subsonic,strong,0.32928620,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag25,Low-subsonic,0.32928620,0.32928620,True,True,True,0.343985916031,0.00245877795572,-0.0165772239069,-0.0431005438387,-0.0126083869111,0.000738581275673,0.00251719826676,-0.00420936397593,0.00296661771263,-0.000452094300398,0.000235464204091,0.000669507161586,-0.00114815525098,0.000238118489743,-0.000241789308136,-0.000393711265954,4.50364334168e-06,0.000125441238202,0.000255123571376
ag25_perturb_040,ag25,original_dataset,Low-subsonic,strong,0.33029646,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag25,Low-subsonic,0.33029646,0.33029646,True,True,True,0.390391993656,0.0117144809785,-0.0160047138346,-0.0437655072847,-0.0199451608096,-0.00383123029803,0.0028256247751,-0.00552433538855,0.00335066898637,3.43054166096e-05,0.000543788543939,0.000955483221855,-0.000946114409272,0.000286460021386,-0.000391183430647,-0.000511777921409,-4.85729212328e-06,0.000165044947878,0.000252722456748
ag26_perturb_001,ag26,original_dataset,Low-subsonic,strong,0.30427089,0.32375742,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag26,Low-subsonic,0.30427089,0.30427089,True,True,True,0.460281997443,-0.0343202673255,0.002717527057,-0.0518701236655,-0.00865378615991,-0.00319160186444,0.000390119994262,-0.00724922368597,0.00186892168249,0.000675094598794,0.00018933233069,0.000944961890949,-0.000867295354593,4.24742960484e-05,-0.000413740059297,-0.000613929214573,5.90499757054e-05,-5.46929336727e-05,0.000151779483088
ag26_perturb_002,ag26,original_dataset,Low-subsonic,strong,0.32268617,0.32375742,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag26,Low-subsonic,0.32268617,0.32268617,True,True,True,0.437011630073,-0.0495739923355,-0.0132714232323,-0.0543849717487,-0.0147085035546,-0.00270182205693,0.000279510302826,-0.0058776859905,0.00260159093983,0.001429183421,-2.1891808967e-06,0.000961880448659,-0.000698289774805,0.000215766283805,-0.000413917072066,-0.000555049420572,-7.24784479314e-05,-6.62433214515e-05,0.000128133537413
ag26_perturb_003,ag26,original_dataset,Low-subsonic,strong,0.28359854,0.32375742,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag26,Low-subsonic,0.28359854,0.28359854,True,True,True,0.433012496678,-0.0676186225102,-0.0188620139188,-0.0464451614886,-0.0116288446624,-0.00283110767463,-0.000107673915683,-0.00516101946457,0.00213542067484,0.000464682679396,-8.10889463071e-05,0.000856209999026,-0.000859226622134,0.000118726427676,-0.000395277390073,-0.0006121418586,8.04390427045e-07,-3.75810737396e-05,0.000115135007343
ag26_perturb_004,ag26,original_dataset,Low-subsonic,strong,0.31390956,0.32375742,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag26,Low-subsonic,0.31390956,0.31390956,True,True,True,0.479083757091,-0.0204743454725,-0.0200614337303,-0.0495182890263,-0.0122693487072,-0.00315042906197,0.00100370161855,-0.00609973284383,0.00163191007332,0.000246992433974,-0.000102816851155,0.000928133739839,-0.00102945259508,0.000112112076432,-0.000517659154276,-0.000525429939277,-3.54806644545e-05,-4.99326951253e-05,0.000158126354652
ag26_perturb_005,ag26,original_dataset,Low-subsonic,strong,0.30163553,0.32375742,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag26,Low-subsonic,0.30163553,0.30163553,True,True,True,0.471394280224,-0.0458120864614,-0.00802364989863,-0.0457372337874,-0.0111528421877,-0.00181533199781,0.000539191515918,-0.0072242995107,0.00203389331117,0.000923261441697,0.000279187364198,0.00105693505132,-0.00091923588555,6.41629265718e-05,-0.000514663119324,-0.000731476660466,-4.33518268392e-05,-5.91821089221e-05,0.000172676422495
ag26_perturb_006,ag26,original_dataset,Low-subsonic,strong,0.32251976,0.32375742,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag26,Low-subsonic,0.32251976,0.32251976,True,True,True,0.45581041257,-0.0137330696195,-0.00282256345689,-0.0521705375874,-0.0102991582636,0.00131341581636,0.000435846285269,-0.00587498919049,0.00235989559559,0.000570279107584,8.63350300464e-05,0.00103738103123,-0.000608914426884,-1.78452777523e-05,-0.000298401010093,-0.000524990358392,-6.00694322439e-05,-7.99313084146e-05,0.000144327266542
ag26_perturb_007,ag26,original_dataset,Low-subsonic,strong,0.32075166,0.32375742,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag26,Low-subsonic,0.32075166,0.32075166,True,True,True,0.449599332783,-0.0547436542904,-0.0180806777236,-0.0542616322461,-0.0107590351141,7.03805319386e-05,0.000691708650656,-0.00568825837867,0.002111842116,0.000859461823035,0.000193319505197,0.000788218593284,-0.0010347644756,0.000280724391496,-0.000336672947111,-0.000435163041113,7.77222437491e-05,-5.42754972844e-05,0.000180643123405
ag26_perturb_008,ag26,original_dataset,Low-subsonic,strong,0.27610453,0.32375742,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag26,Low-subsonic,0.27610453,0.27610453,True,True,True,0.453595974102,-0.00183384998705,-0.0212541597221,-0.0507215613639,-0.0100035734916,-0.00278225251122,0.000550274267929,-0.00559040975526,0.00221553012783,0.00106917495773,-1.56679114194e-07,0.000750160833065,-0.000993471840122,0.000149525902483,-0.000435566140291,-0.000443583227558,-4.59395768658e-05,-8.28621676551e-05,0.000166389704174
ag26_perturb_009,ag26,original_dataset,Low-subsonic,strong,0.31869403,0.32375742,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag26,Low-subsonic,0.31869403,0.31869403,True,True,True,0.4297861414,-0.0365381403585,-0.0122982492894,-0.0491304646373,-0.0084359418922,-0.00436048588165,0.00075521950423,-0.00654461989463,0.00189750503961,0.000507257528841,-8.47027635953e-05,0.000580440905675,-0.0010163370973,0.000130963478479,-0.000372185858922,-0.000342864635701,-6.86326467841e-06,-1.51575632033e-05,0.000127202937397
ag26_perturb_010,ag26,original_dataset,Low-subsonic,strong,0.32113219,0.32375742,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag26,Low-subsonic,0.32113219,0.32113219,True,True,True,0.438039805525,-0.0825920768904,-0.010946000901,-0.0500917614337,-0.0109306660007,-0.00116937701511,-0.000431201783928,-0.00691763133784,0.0017612813976,0.00144101007957,6.18140439128e-05,0.00118595296443,-0.000657851856382,-8.86726639497e-06,-0.00046323056185,-0.000578712600925,-3.71079510222e-05,-4.38950614663e-05,0.000186907247332
ag26_perturb_011,ag26,original_dataset,Low-subsonic,strong,0.30527232,0.32375742,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag26,Low-subsonic,0.30527232,0.30527232,True,True,True,0.41883678866,-0.0585621412008,-0.0200390329807,-0.0464823946065,-0.0132664893296,0.00172387550297,0.000904622142259,-0.00515733011798,0.00227322343459,0.000642544827959,0.000157270279733,0.000832178051225,-0.00105370879892,0.000153191790634,-0.000403247845839,-0.000499380830135,2.37427924152e-05,-1.15018827003e-06,0.000173987471128
ag26_perturb_012,ag26,original_dataset,Low-subsonic,strong,0.31626190,0.32375742,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag26,Low-subsonic,0.31626190,0.31626190,True,True,True,0.380935378136,-0.0240595308614,-0.0100379268619,-0.0472256896579,-0.011986713072,-0.00259309392123,0.00140872775766,-0.00580929196087,0.00216936854185,0.00109536667348,0.000290491574698,0.000953849243647,-0.000975993957477,9.17632738856e-05,-0.000358134593729,-0.000678063804805,6.8326556112e-05,-5.47880757303e-06,0.000156595721284
ag26_perturb_013,ag26,original_dataset,Low-subsonic,strong,0.31925739,0.32375742,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag26,Low-subsonic,0.31925739,0.31925739,True,True,True,0.403101562969,-0.0726892136212,-0.010466450946,-0.0460757227867,-0.00899462368228,-0.00101101033236,0.000566166868027,-0.00524295528026,0.00189990632031,0.00076367699121,-0.000173033001707,0.000986086492519,-0.000694984815846,0.000140559774679,-0.000372689661461,-0.000454640171389,-9.07746642237e-05,-4.56600398304e-05,0.000123873644343
ag26_perturb_014,ag26,original_dataset,Low-subsonic,strong,0.30675711,0.32375742,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag26,Low-subsonic,0.30675711,0.30675711,True,True,True,0.395992341831,-0.0445075557245,-0.00194226980639,-0.0532741099045,-0.0135646740419,-0.00254992848455,0.000512917233169,-0.0073651119001,0.00191502389653,0.000630601099486,0.000295107261601,0.00104143558291,-0.000865988749563,2.61595375647e-06,-0.000240222865097,-0.000492290434622,-6.87216681813e-05,-3.47782291758e-05,0.000125911240775
ag26_perturb_015,ag26,original_dataset,Low-subsonic,strong,0.29423818,0.32375742,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag26,Low-subsonic,0.29423818,0.29423818,True,True,True,0.412906311455,-0.0290186223477,-0.00632084724077,-0.0483341624568,-0.0150124144069,-0.00217218216598,-0.000282910741607,-0.00641663768315,0.00206936841155,0.00136705035803,0.000205503521035,0.0011934890019,-0.00107735301989,9.35642340471e-05,-0.000379471197127,-0.00048272234739,-9.22264298383e-05,-3.75129423535e-05,0.000127826989602
ag26_perturb_016,ag26,original_dataset,Low-subsonic,strong,0.32028871,0.32375742,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag26,Low-subsonic,0.32028871,0.32028871,True,True,True,0.491917501601,-0.0283833317454,-0.0216011702191,-0.0484794548958,-0.0106173375957,-0.00067157081463,0.000110530677779,-0.00658165159204,0.00130598887878,0.000404731537071,-3.86570345482e-06,0.000785593463374,-0.0010959511765,-2.08354347719e-05,-0.000421405828397,-0.000412978186851,-7.62885088364e-05,-8.13230798265e-06,0.000165418732413
ag26_perturb_017,ag26,original_dataset,Low-subsonic,strong,0.31177122,0.32375742,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag26,Low-subsonic,0.31177122,0.31177122,True,True,True,0.426497972314,-0.0599632994409,-0.0211234819945,-0.0496808528368,-0.0101886343799,-0.00174775204404,0.000650469921177,-0.00674940744284,0.00129370318474,0.00191037720126,1.48673822767e-05,0.000814673658351,-0.000928915245863,0.00015057399311,-0.000423350869812,-0.000482204237766,-5.40666946044e-05,-3.99280581617e-05,0.000142319779413
ag26_perturb_018,ag26,original_dataset,Low-subsonic,strong,0.29405725,0.32375742,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag26,Low-subsonic,0.29405725,0.29405725,True,True,True,0.408457323944,-0.00578715007046,-0.0192677432893,-0.0513135612647,-0.00832003672715,-0.000572818743556,0.000577111710014,-0.00612221735811,0.00188274715792,0.000454161528939,-7.89787460055e-05,0.00094465163135,-0.00108733069426,0.00016840275105,-0.000432488364944,-0.000470638904121,-5.28091781814e-05,2.72583564697e-05,0.000139606146043
ag26_perturb_019,ag26,original_dataset,Low-subsonic,strong,0.32017370,0.32375742,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,ag26,Low-subsonic,0.32017370,0.32017370,True,True,True,0.401586262742,-0.0340769082273,-0.00817445057469,-0.0447201791379,-0.0100774843502,-0.00447472870537,-2.09179471066e-05,-0.00566222110053,0.00218223408538,0.00149887486956,0.000114394649976,0.000851920566053,-0.00105473390772,0.000121061856439,-0.000458361584639,-0.000665239565348,-2.81611727072e-05,-8.32579613219e-05,0.000186173776355
